comment,"Here we performed energy allocation!
Taken from Medrano-García, J. D.; Charalambous, M. A.; Guillén-Gosálbez, G. Economic and Environmental Barriers of CO2-Based Fischer–Tropsch Electro-Diesel. ACS Sustain. Chem. Eng. 2022, 10 (36), 11751–11759. https://doi.org/10.1021/acssuschemeng.2c01983
Energy allocation
Diesel = 0.39590239
Gasoline = 0.351679186
Kerosene = 0.252418424",,,,,,,,,,
location,GLO,,,,,,,,,,
reference product,diesel production,,,,,,,,,,
type,process,,,,,,,,,,
unit,kilogram,,,,,,,,,,
Exchanges,,,,,,,,,,,
name,amount,database,location,unit,categories,type,reference product,,,,
Butane,0.00000655,biosphere3,,kilogram,air::non-urban air or from high stacks,biosphere,,,,,
"Carbon dioxide, fossil",0.004082,biosphere3,,kilogram,air::non-urban air or from high stacks,biosphere,,,,,
"Carbon monoxide, fossil",8.61E-08,biosphere3,,kilogram,air::non-urban air or from high stacks,biosphere,,,,,
"Cobalt, in ground",0.00000501,biosphere3,,kilogram,natural resource::in ground,biosphere,,,,,
Methane,0.00000011,biosphere3,,kilogram,air::urban air close to ground,biosphere,,,,,
"Nickel, in ground",0.000000193,biosphere3,,kilogram,natural resource::in ground,biosphere,,,,,
"Platinum, in ground",1.62E-08,biosphere3,,kilogram,natural resource::in ground,biosphere,,,,,
Propane,0.00000231,biosphere3,,kilogram,air::non-urban air or from high stacks,biosphere,,,,,
"Water, cooling, unspecified natural origin",0.555046,biosphere3,,cubic meter,natural resource::in water,biosphere,,,,,
"diesel production,--carbon dioxide, 1 bar, from post-combustion capture in a coal power plant--hydrogen production, PEM electrolysis powered with wind, 1-3MW turbine, offshore, included PEM electrolyser construction",1,lci-all,GLO,kilogram,,production,diesel production,,,,
Cooling Water 20-25,30.7951,lci-all,GLO,megajoule,,technosphere,Cooling Water 20-25,,,,
aluminium oxide production,0.00000174,ecoinvent3.8_cutoff,"IAI Area, EU27 & EFTA",kilogram,,technosphere,"aluminium oxide, metallurgical",,,,
aluminium oxide production,0.0000201,ecoinvent3.8_cutoff,"IAI Area, EU27 & EFTA",kilogram,,technosphere,"aluminium oxide, metallurgical",,,,
"carbon dioxide, 1 bar, from post-combustion capture in a coal power plant",3.080121,lci-all,GLO,kilogram,,technosphere,"carbon dioxide, coal",,,,
"hydrogen production, PEM electrolysis powered with wind, 1-3MW turbine, offshore, included PEM electrolyser construction",0.54844,lci-all,GLO,kilogram,,technosphere,"Hydrogen, gaseous, 25 bar",,,,
"market for wastewater, average",-0.00371,ecoinvent3.8_cutoff,RoW,cubic meter,,technosphere,"wastewater, average",,,,
"market for zeolite, powder",0.0000016,ecoinvent3.8_cutoff,GLO,kilogram,,technosphere,"zeolite, powder",,,,
"market group for electricity, low voltage",0.380066,ecoinvent3.8_cutoff,GLO,kilowatt hour,,technosphere,"electricity, low voltage",,,,
,,,,,,,,,,,
Activity,"diesel production,--carbon dioxide, 1 bar, from post-combustion capture in a coal power plant--hydrogen production, PEM electrolysis powered with wind, >3MW turbine, onshore, included PEM electrolyser construction",,,,,,,,,,
comment,"Here we performed energy allocation!
Taken from Medrano-García, J. D.; Charalambous, M. A.; Guillén-Gosálbez, G. Economic and Environmental Barriers of CO2-Based Fischer–Tropsch Electro-Diesel. ACS Sustain. Chem. Eng. 2022, 10 (36), 11751–11759. https://doi.org/10.1021/acssuschemeng.2c01983
Energy allocation
Diesel = 0.39590239
Gasoline = 0.351679186
Kerosene = 0.252418424",,,,,,,,,,
location,GLO,,,,,,,,,,
reference product,diesel production,,,,,,,,,,
type,process,,,,,,,,,,
unit,kilogram,,,,,,,,,,
Exchanges,,,,,,,,,,,
name,amount,database,location,unit,categories,type,reference product,,,,
Butane,0.00000655,biosphere3,,kilogram,air::non-urban air or from high stacks,biosphere,,,,,
"Carbon dioxide, fossil",0.004082,biosphere3,,kilogram,air::non-urban air or from high stacks,biosphere,,,,,
"Carbon monoxide, fossil",8.61E-08,biosphere3,,kilogram,air::non-urban air or from high stacks,biosphere,,,,,
"Cobalt, in ground",0.00000501,biosphere3,,kilogram,natural resource::in ground,biosphere,,,,,
Methane,0.00000011,biosphere3,,kilogram,air::urban air close to ground,biosphere,,,,,
"Nickel, in ground",0.000000193,biosphere3,,kilogram,natural resource::in ground,biosphere,,,,,
"Platinum, in ground",1.62E-08,biosphere3,,kilogram,natural resource::in ground,biosphere,,,,,
Propane,0.00000231,biosphere3,,kilogram,air::non-urban air or from high stacks,biosphere,,,,,
"Water, cooling, unspecified natural origin",0.555046,biosphere3,,cubic meter,natural resource::in water,biosphere,,,,,
"diesel production,--carbon dioxide, 1 bar, from post-combustion capture in a coal power plant--hydrogen production, PEM electrolysis powered with wind, >3MW turbine, onshore, included PEM electrolyser construction",1,lci-all,GLO,kilogram,,production,diesel production,,,,
Cooling Water 20-25,30.7951,lci-all,GLO,megajoule,,technosphere,Cooling Water 20-25,,,,
aluminium oxide production,0.00000174,ecoinvent3.8_cutoff,"IAI Area, EU27 & EFTA",kilogram,,technosphere,"aluminium oxide, metallurgical",,,,
aluminium oxide production,0.0000201,ecoinvent3.8_cutoff,"IAI Area, EU27 & EFTA",kilogram,,technosphere,"aluminium oxide, metallurgical",,,,
"carbon dioxide, 1 bar, from post-combustion capture in a coal power plant",3.080121,lci-all,GLO,kilogram,,technosphere,"carbon dioxide, coal",,,,
"hydrogen production, PEM electrolysis powered with wind, >3MW turbine, onshore, included PEM electrolyser construction",0.54844,lci-all,GLO,kilogram,,technosphere,"Hydrogen, gaseous, 25 bar",,,,
"market for wastewater, average",-0.00371,ecoinvent3.8_cutoff,RoW,cubic meter,,technosphere,"wastewater, average",,,,
"market for zeolite, powder",0.0000016,ecoinvent3.8_cutoff,GLO,kilogram,,technosphere,"zeolite, powder",,,,
"market group for electricity, low voltage",0.380066,ecoinvent3.8_cutoff,GLO,kilowatt hour,,technosphere,"electricity, low voltage",,,,
,,,,,,,,,,,
Activity,"diesel production,--carbon dioxide, 1 bar, from post-combustion capture in a coal power plant--hydrogen, from wet poplar biomass with carbon capture and storage (CCS)",,,,,,,,,,
comment,"Here we performed energy allocation!
Taken from Medrano-García, J. D.; Charalambous, M. A.; Guillén-Gosálbez, G. Economic and Environmental Barriers of CO2-Based Fischer–Tropsch Electro-Diesel. ACS Sustain. Chem. Eng. 2022, 10 (36), 11751–11759. https://doi.org/10.1021/acssuschemeng.2c01983
Energy allocation
Diesel = 0.39590239
Gasoline = 0.351679186
Kerosene = 0.252418424",,,,,,,,,,
location,GLO,,,,,,,,,,
reference product,diesel production,,,,,,,,,,
type,process,,,,,,,,,,
unit,kilogram,,,,,,,,,,
Exchanges,,,,,,,,,,,
name,amount,database,location,unit,categories,type,reference product,,,,
Butane,0.00000655,biosphere3,,kilogram,air::non-urban air or from high stacks,biosphere,,,,,
"Carbon dioxide, fossil",0.004082,biosphere3,,kilogram,air::non-urban air or from high stacks,biosphere,,,,,
"Carbon monoxide, fossil",8.61E-08,biosphere3,,kilogram,air::non-urban air or from high stacks,biosphere,,,,,
"Cobalt, in ground",0.00000501,biosphere3,,kilogram,natural resource::in ground,biosphere,,,,,
Methane,0.00000011,biosphere3,,kilogram,air::urban air close to ground,biosphere,,,,,
"Nickel, in ground",0.000000193,biosphere3,,kilogram,natural resource::in ground,biosphere,,,,,
"Platinum, in ground",1.62E-08,biosphere3,,kilogram,natural resource::in ground,biosphere,,,,,
Propane,0.00000231,biosphere3,,kilogram,air::non-urban air or from high stacks,biosphere,,,,,
"Water, cooling, unspecified natural origin",0.555046,biosphere3,,cubic meter,natural resource::in water,biosphere,,,,,
"diesel production,--carbon dioxide, 1 bar, from post-combustion capture in a coal power plant--hydrogen, from wet poplar biomass with carbon capture and storage (CCS)",1,lci-all,GLO,kilogram,,production,diesel production,,,,
"Oxygen, gaseous",1.84876014959459,lci-all,RoW,kilogram,,technosphere,"oxygen, gaseous",,,,
Cooling Water 20-25,30.7951,lci-all,GLO,megajoule,,technosphere,Cooling Water 20-25,,,,
aluminium oxide production,0.00000174,ecoinvent3.8_cutoff,"IAI Area, EU27 & EFTA",kilogram,,technosphere,"aluminium oxide, metallurgical",,,,
aluminium oxide production,0.0000201,ecoinvent3.8_cutoff,"IAI Area, EU27 & EFTA",kilogram,,technosphere,"aluminium oxide, metallurgical",,,,
"carbon dioxide, 1 bar, from post-combustion capture in a coal power plant",3.080121,lci-all,GLO,kilogram,,technosphere,"carbon dioxide, coal",,,,
"hydrogen production, from wet poplar biomass with carbon capture and storage (CCS)",0.54844,lci-all,GLO,kilogram,,technosphere,"Hydrogen, gaseous, 25 bar",,,,
"market for wastewater, average",-0.00371,ecoinvent3.8_cutoff,RoW,cubic meter,,technosphere,"wastewater, average",,,,
"market for zeolite, powder",0.0000016,ecoinvent3.8_cutoff,GLO,kilogram,,technosphere,"zeolite, powder",,,,
"market group for electricity, low voltage",0.380066,ecoinvent3.8_cutoff,GLO,kilowatt hour,,technosphere,"electricity, low voltage",,,,
,,,,,,,,,,,
Activity,Cooling Water 20-25,,,,,,,,,,
location,GLO,,,,,,,,,,
production amount,1,,,,,,,,,,
reference product,Cooling Water 20-25,,,,,,,,,,
type,process,,,,,,,,,,
unit,megajoule,,,,,,,,,,
Exchanges,,,,,,,,,,,
name,amount,database,location,unit,categories,type,uncertainty type,loc,allocation,comment,reference product
Water,0.000414,biosphere3,,cubic meter,air,biosphere,,,,,
Water,0.000204,biosphere3,,cubic meter,water::surface water,biosphere,,,,,
"Water, unspecified natural origin",0.000618,biosphere3,,cubic meter,natural resource::in water,biosphere,,,,,
Cooling Water 20-25,1,lci-all,GLO,megajoule,,production,,,100,,Cooling Water 20-25
"market group for electricity, medium voltage",0.000594,ecoinvent3.8_cutoff,GLO,kilowatt hour,,technosphere,,,,,"electricity, medium voltage"
,,,,,,,,,,,
Activity,"carbon dioxide, 1 bar, from direct air capture (DAC)",,,,,,,,,,
comment,"Taken from Keith et al., ""A Process for Capturing CO2 from the Atmosphere"", DOI: 10.1016/j.joule.2018.05.006. Based on a continuous process using an aqueous KOH sorbent coupled to a calcium caustic recovery loop  developed by Carbon Engineering,  since 2009. ",,,,,,,,,,
location,GLO,,,,,,,,,,
reference product,"carbon dioxide, DAC",,,,,,,,,,
type,process,,,,,,,,,,
unit,kilogram,,,,,,,,,,
Exchanges,,,,,,,,,,,
name,amount,database,location,unit,categories,type,reference product,,,,
"Carbon dioxide, in air",0.743,biosphere3,,kilogram,natural resource::in air,biosphere,,,,,
"carbon dioxide, 1 bar, from direct air capture (DAC)",1,lci-all,GLO,kilogram,,production,"carbon dioxide, DAC",,,,
"calcium carbonate production, precipitated",0.0199,ecoinvent3.8_cutoff,RoW,kilogram,,technosphere,"calcium carbonate, precipitated",,,,
"market group for electricity, low voltage",0.149,ecoinvent3.8_cutoff,GLO,kilowatt hour,,technosphere,"electricity, low voltage",,,,
"market group for natural gas, high pressure",0.1443,ecoinvent3.8_cutoff,GLO,cubic meter,,technosphere,"natural gas, high pressure",,,,
market group for tap water,3.1,ecoinvent3.8_cutoff,GLO,kilogram,,technosphere,tap water,,,,
,,,,,,,,,,,
Activity,"carbon dioxide, 1 bar, from post-combustion capture in a coal power plant",,,,,,,,,,
comment,"Economic allocation is performed amongst the two products (CO2 and electricity). This activity includes only the inputs allocated to CO2 (57.5%). Taken from Iribarren et al. (2013), ""Environmental and thermodynamic evaluation of CO2 capture, transport and storage with and without enhanced resource recovery"", DOI: 10.1016/j.energy.2012.12.021.",,,,,,,,,,
location,GLO,,,,,,,,,,
production amount,1,,,,,,,,,,
reference product,"carbon dioxide, coal",,,,,,,,,,
type,process,,,,,,,,,,
unit,kilogram,,,,,,,,,,
Exchanges,,,,,,,,,,,
name,amount,database,location,unit,categories,type,comment,reference product,,,
Ammonia,0.000155825,biosphere3,,kilogram,air,biosphere,Ammonia,,,,
"Carbon dioxide, fossil",0.03013,biosphere3,,kilogram,air,biosphere,Carbon dioxide,,,,
Monoethanolamine,4.90E-05,biosphere3,,kilogram,air,biosphere,"Solvent, i.e. MEA",,,,
Nitrogen oxides,0.0006095,biosphere3,,kilogram,air,biosphere,Nitrogen oxides,,,,
"Particulates, < 2.5 um",0.0000621,biosphere3,,kilogram,air,biosphere,Particulates --- assumed <2.5um (active in ReCiPe2016 method),,,,
Sulfur dioxide,0.000040135,biosphere3,,kilogram,air,biosphere,Sulphur dioxide,,,,
"carbon dioxide, 1 bar, from post-combustion capture in a coal power plant",1,lci-all,GLO,kilogram,,production,,"carbon dioxide, coal",,,
"market for ammonia, anhydrous, liquid",0.00066125,ecoinvent3.8_cutoff,RoW,kilogram,,technosphere,,"ammonia, anhydrous, liquid",,,
market for hard coal,0.299575,ecoinvent3.8_cutoff,RoW,kilogram,,technosphere,,hard coal,,,
market for hard coal ash,0.8395,ecoinvent3.8_cutoff,RoW,kilogram,,technosphere,,hard coal ash,,,
market for light fuel oil,0.0035765,ecoinvent3.8_cutoff,RoW,kilogram,,technosphere,,light fuel oil,,,
"market for limestone, crushed, washed",0.0247825,ecoinvent3.8_cutoff,RoW,kilogram,,technosphere,,"limestone, crushed, washed",,,
market for monoethanolamine,0.0008855,ecoinvent3.8_cutoff,GLO,kilogram,,technosphere,,monoethanolamine,,,
"market for sodium hydroxide, without water, in 50% solution state",0.0000713,ecoinvent3.8_cutoff,GLO,kilogram,,technosphere,,"sodium hydroxide, without water, in 50% solution state",,,
"market group for natural gas, high pressure",0.041393,ecoinvent3.8_cutoff,GLO,cubic meter,,technosphere,,"natural gas, high pressure",,,
"treatment of hazardous waste, underground deposit",-0.00130525,ecoinvent3.8_cutoff,RoW,kilogram,,technosphere,,"hazardous waste, for underground deposit",,,
"treatment of municipal solid waste, open dump, moist infiltration class (300mm)",-0.00104075,ecoinvent3.8_cutoff,GLO,kilogram,,technosphere,,municipal solid waste,,,
,,,,,,,,,,,
Activity,"Oxygen, gaseous",,,,,,,,,,
comment,"adapted from econinvent activity "air separation, cryogenic" which produces liquid oxygen. Here we produce gaseous oxygen, therefore the electricity required has been changed",,,,,,,,,,
location,RoW,,,,,,,,,,
production amount,1,,,,,,,,,,
reference product,"oxygen, gaseous",,,,,,,,,,
type,process,,,,,,,,,,
unit,kilogram,,,,,,,,,,
Exchanges,,,,,,,,,,,
name,amount,database,location,unit,categories,type,comment,reference product,,,
"market for air separation facility",1.11705322160895E-09,ecoinvent3.8_cutoff,GLO,unit,,technosphere,,"air separation facility",,,
"Oxygen, gaseous",1,lci-all,RoW,kilogram,,production,,"oxygen, gaseous",,,
"market group for electricity, medium voltage",0.2,ecoinvent3.8_cutoff,GLO,kilowatt hour,,technosphere,,,,,"electricity, medium voltage"
Oxygen,0.409586181256613,biosphere3,,kilogram,natural resource::in air,biosphere,,,,,
Water,0.0208802513798724,biosphere3,,cubic meter,air,biosphere,,,,,
Nitrogen,1.33869076557897,biosphere3,,kilogram,natural resource::in air,biosphere,,,,,
Argon-40,0.0248234049246432,biosphere3,,kilogram,natural resource::in air,biosphere,,,,,
"Water, cooling, unspecified natural origin",0.0538845196899934,biosphere3,,cubic meter,natural resource::in water,biosphere,,,,,
Water,0.033004268310121,biosphere3,,cubic meter,water,biosphere,,,,,
